"","StudyID","ES_ID","Title","Authors","Year","DOI","Biodiv_ES","Biodiv_ESMetric","Biodiv_measure","Biodiv_sample_size","Biodiv_CI_lower","Biodiv_CI_upper","Taxonomic_group","Management_raw","Management_grouped","Management_raw2","Biodiv_SE","Biodiv_SD","BiodivConfidenceInterval","Scenario_raw","Control.TreatPairedYN","LandSharingSparing","BiodivYieldPairedYN","Control_Reference_state","Comparison","CropType","SustainableTreatYN","Strategy","Biodiv_SE_calc","Biodiv_CI_upper_calc","Biodiv_CI_lower_calc","Biodiv_CI_up","Biodiv_CI_low","Biodiv_SE2","Biodiv_EffSize","Biodiv_SE3","Biodiv_ES_homog","Biodiv_CI_up_homog","Biodiv_CI_low_homog"
"46","FEB23_132","ES046","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.094594595,"LRR","Sh",57,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.02,0.128849657933861,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.0611441489384884,-0.128045041061512,-0.0611441489384884,-0.128045041061512,0.0170665541130161,-0.094594595,0.0170665541130161,0.094594595,0.0611441489384884,0.128045041061512
"47","FEB23_132","ES047","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.002702703,"LRR","Sh",32,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.04,0.195740870002831,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.0651180483018346,-0.0705234543018346,0.0651180483018346,-0.0705234543018346,0.0346024241335891,-0.002702703,0.0346024241335891,0.002702703,-0.0651180483018346,0.0705234543018346
"48","FEB23_132","ES048","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.117647059,"LRR","SR",169,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.02,0.219404741909861,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.0845675748351286,-0.150726543164871,-0.0845675748351286,-0.150726543164871,0.0168772878392201,-0.117647059,0.0168772878392201,0.117647059,0.0845675748351286,0.150726543164871
"49","FEB23_132","ES049","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.067226891,"LRR","SR",86,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.03,0.236048390394601,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.0173375360089429,-0.117116245991057,-0.0173375360089429,-0.117116245991057,0.0254537525464577,-0.067226891,0.0254537525464577,0.067226891,0.0173375360089429,0.117116245991057
"50","FEB23_132","ES050","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.113445378,"LRR","SR",26,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.05,0.222189874326191,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.028038339937405,-0.198852416062595,-0.028038339937405,-0.198852416062595,0.0435750194196913,-0.113445378,0.0435750194196913,0.113445378,0.028038339937405,0.198852416062595
"51","FEB23_132","ES051","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.205882353,"LRR","SR",57,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.04,0.257699315867721,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.138981460876977,-0.272783245123023,-0.138981460876977,-0.272783245123023,0.0341331082260322,-0.205882353,0.0341331082260322,0.205882353,0.138981460876977,0.272783245123023
"52","FEB23_132","ES052","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.214285714,"LRR","SR",33,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.04,0.198584694517472,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.146530164064652,-0.282041263935348,-0.146530164064652,-0.282041263935348,0.0345691581302798,-0.214285714,0.0345691581302798,0.214285714,0.146530164064652,0.282041263935348
"53","FEB23_132","ES053","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.096638655,"LRR","SR",32,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.04,0.195740870002831,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.0288179036981654,-0.164459406301835,-0.0288179036981654,-0.164459406301835,0.0346024241335891,-0.096638655,0.0346024241335891,0.096638655,0.0288179036981654,0.164459406301835
"54","FEB23_132","ES054","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",-0.193277311,"LRR","SR",58,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.03,0.194904989402578,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.143116444346171,-0.243438177653829,-0.143116444346171,-0.243438177653829,0.0255922789050146,-0.193277311,0.0255922789050146,0.193277311,0.143116444346171,0.243438177653829
"55","FEB23_132","ES055","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Maetal2020",2020,"http://dx.doi.org/10.1111/nph.17077",0.071428571,"LRR","SR",46,NA,NA,"fungi","No nutrient enrichment","no nutrient addition","(de)intensification",0.04,0.232457770605469,"95% confidence interval","No nutrient enrichment","Y","Sh","Y","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.138605666706094,0.00425147529390581,0.138605666706094,0.00425147529390581,0.0342740284214766,0.071428571,0.0342740284214766,-0.071428571,-0.138605666706094,-0.00425147529390581
"56","FEB23_224","ES059","Cocoa agroforestry systems versus monocultures: a multi-dimensional meta-analysis","Nietheretal2020",2020,"http://dx.doi.org/10.1088/1748-9326/abb053",4.672897196,"HedgesG","SR",5,NA,NA,"animals","Monoculture vs Agroforestry","diversification","diversification",1.62,3.94003368243989,"95% confidence interval","Monoculture vs Agroforestry","Y","Sh","N","Monoculture","MonoculturevsAgroforestry","agroforestry systems","Y","Diversification",NA,8.12648898984917,1.21930540215083,8.12648898984917,1.21930540215083,1.76203662951488,4.672897196,1.76203662951488,4.672897196,8.12648898984917,1.21930540215083
"57","FEB23_242","ES066","Cumulative nitrogen input drives species loss in terrestrial ecosystems","DeSchrijveretal2011",2011,"http://dx.doi.org/10.1111/j.1466-8238.2011.00652.x",-0.324285714,"LRR","SR",37,NA,NA,"all","Plots with N vs plots without N","no nutrient addition","nutrient addition(nitrogen)",0.05,0.26197739988311,"95% confidence interval","Plots with N vs plots without N","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.239870828294159,-0.408700599705841,-0.239870828294159,-0.408700599705841,0.0430688192376739,-0.324285714,0.0430688192376739,0.324285714,0.239870828294159,0.408700599705841
"58","FEB23_242","ES067","Cumulative nitrogen input drives species loss in terrestrial ecosystems","DeSchrijveretal2011",2011,"http://dx.doi.org/10.1111/j.1466-8238.2011.00652.x",-0.078571429,"LRR","SR",5,NA,NA,"all","Plots with N vs plots without N","no nutrient addition","nutrient addition(nitrogen)",0.09,0.21889076013555,"95% confidence interval","Plots with N vs plots without N","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,0.113294781769398,-0.270437639769398,0.113294781769398,-0.270437639769398,0.097890923861938,-0.078571429,0.097890923861938,0.078571429,-0.113294781769398,0.270437639769398
"59","FEB23_242","ES068","Cumulative nitrogen input drives species loss in terrestrial ecosystems","DeSchrijveretal2011",2011,"http://dx.doi.org/10.1111/j.1466-8238.2011.00652.x",-0.178571429,"LRR","SR",9,NA,NA,"all","Plots with N vs plots without N","no nutrient addition","nutrient addition(nitrogen)",0.08,0.227699759697661,"95% confidence interval","Plots with N vs plots without N","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.0298075859975283,-0.327335272002472,-0.0298075859975283,-0.327335272002472,0.0758999198992203,-0.178571429,0.0758999198992203,0.178571429,0.0298075859975283,0.327335272002472
"60","FEB23_242","ES069","Cumulative nitrogen input drives species loss in terrestrial ecosystems","DeSchrijveretal2011",2011,"http://dx.doi.org/10.1111/j.1466-8238.2011.00652.x",-0.451428571,"LRR","SR",22,NA,NA,"plants","Plots with N vs plots without N","no nutrient addition","nutrient addition(nitrogen)",0.07,0.288249986784041,"95% confidence interval","Plots with N vs plots without N","Y","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","all crops","N","De-Intensification",NA,-0.330976567803169,-0.571880574196831,-0.330976567803169,-0.571880574196831,0.0614551036718528,-0.451428571,0.0614551036718528,0.451428571,0.330976567803169,0.571880574196831
"61","FEB23_303","ES070","A systematic review of elephant impact across Africa","Guldemondetal2017",2017,"http://dx.doi.org/10.1371/journal.pone.0178935",0.673913043,"CohensD","Diversity",34,NA,NA,"plants","Presence vs absence of elephants from plots","grazing pause","grazing",0.16,0.805556861281752,"95% confidence interval","Presence vs absence of elephants from plots","Y","Sp","Ysome","NoGrazing","NoYesGrazing","grassland","N","De-Intensification",NA,0.944690692444855,0.403135393555145,0.944690692444855,0.403135393555145,0.138151861961661,0.673913043,0.138151861961661,-0.673913043,-0.944690692444855,-0.403135393555145
"62","FEB23_303","ES071","A systematic review of elephant impact across Africa","Guldemondetal2017",2017,"http://dx.doi.org/10.1371/journal.pone.0178935",-0.869565217,"CohensD","Diversity",15,NA,NA,"trees","Presence vs absence of elephants from plots","grazing pause","grazing",0.44,1.53136271544872,"95% confidence interval","Presence vs absence of elephants from plots","Y","Sp","Ysome","NoGrazing","NoYesGrazing","grassland","N","De-Intensification",NA,-0.0945887572590477,-1.64454167674095,-0.0945887572590477,-1.64454167674095,0.395396152929057,-0.869565217,0.395396152929057,0.869565217,0.0945887572590477,1.64454167674095
"63","FEB23_303","ES072","A systematic review of elephant impact across Africa","Guldemondetal2017",2017,"http://dx.doi.org/10.1371/journal.pone.0178935",0.159090909,"CohensD","Diversity",29,NA,NA,"invertebrates","Presence vs absence of elephants from plots","grazing pause","grazing",0.21,0.981521832807507,"95% confidence interval","Presence vs absence of elephants from plots","Y","Sp","Ysome","NoGrazing","NoYesGrazing","grassland","N","De-Intensification",NA,0.516328405195845,-0.198146587195845,0.516328405195845,-0.198146587195845,0.18226402867135,0.159090909,0.18226402867135,-0.159090909,-0.516328405195845,0.198146587195845
"64","FEB23_303","ES073","A systematic review of elephant impact across Africa","Guldemondetal2017",2017,"http://dx.doi.org/10.1371/journal.pone.0178935",-0.181818182,"CohensD","Diversity",18,NA,NA,"vertebrates","Presence vs absence of elephants from plots","grazing pause","grazing",0.32,1.20498388173591,"95% confidence interval","Presence vs absence of elephants from plots","Y","Sp","Ysome","NoGrazing","NoYesGrazing","grassland","N","De-Intensification",NA,0.374855970344023,-0.738492334344023,0.374855970344023,-0.738492334344023,0.284017424665318,-0.181818182,0.284017424665318,0.181818182,-0.374855970344023,0.738492334344023
"65","FEB23_307","ES074","Edaphoclimatic drivers of the effect of extensive vegetation management on ecosystem services and biodiversity in vineyards","Chapela-Olivaetal2022",2022,"http://dx.doi.org/10.1016/j.agee.2022.108115",0.088409835,"LRR","Biodiversity",11,NA,NA,"all","Effect of cover crops in vineyards","diversification","diversification",0.03,0.0920089820123355,"95% confidence interval","cover crop vs bare soil or conventional management","Y","Sh","Ysome","BareSoil/NoCoverCrop","BareSoilvsCoverCrops","agroforestry systems","N","Diversification",NA,0.14278366868435,0.0340360013156497,0.14278366868435,0.0340360013156497,0.0277417518797705,0.088409835,0.0277417518797705,-0.088409835,-0.14278366868435,-0.0340360013156497
"66","FEB23_307","ES075","Edaphoclimatic drivers of the effect of extensive vegetation management on ecosystem services and biodiversity in vineyards","Chapela-Olivaetal2022",2022,"http://dx.doi.org/10.1016/j.agee.2022.108115",0.540957661,"LRR","Biodiversity",2,NA,NA,"all","Effect of cover crops in vineyards","diversification","diversification",0.55,2.50558477644332,"95% confidence interval","cover crop vs bare soil or conventional management","Y","Sh","Ysome","BareSoil/NoCoverCrop","BareSoilvsCoverCrops","agroforestry systems","N","Diversification",NA,4.01352099407127,-2.93160567207127,4.01352099407127,-2.93160567207127,1.77171598626085,0.540957661,1.77171598626085,-0.540957661,-4.01352099407127,2.93160567207127
"67","FEB23_307","ES076","Edaphoclimatic drivers of the effect of extensive vegetation management on ecosystem services and biodiversity in vineyards","Chapela-Olivaetal2022",2022,"http://dx.doi.org/10.1016/j.agee.2022.108115",0.078571839,"LRR","Biodiversity",9,NA,NA,"all","Effect of cover crops in vineyards","diversification","diversification",0.07,0.199237289735453,"95% confidence interval","cover crop vs bare soil or conventional management","Y","Sh","Ysome","BareSoil/NoCoverCrop","BareSoilvsCoverCrops","agroforestry systems","N","Diversification",NA,0.208740201627163,-0.0515965236271628,0.208740201627163,-0.0515965236271628,0.0664124299118177,0.078571839,0.0664124299118177,-0.078571839,-0.208740201627163,0.0515965236271628
"68","FEB23_311","ES077","Effects of Different Grazing Disturbances on the Plant Diversity and Ecological Functions of Alpine Grassland Ecosystem on the Qinghai-Tibetan Plateau","Lietal2021",2021,"http://dx.doi.org/10.3389/fpls.2021.765070",9.964664311,"Percentage change","SR",38,NA,NA,"all","Grazed vs ungrazed plots in Chinese grasslands","grazing pause","grazing",3.68,0.192235440888166,"95% confidence interval","Grazed vs ungrazed plots in grasslands","Y","Sp","N","NoGrazing","NoYesGrazing","grassland","N","De-Intensification",NA,16.1731688311142,3.75615979088575,0.147600413879058,0.0423773754437753,3.16760434699707,0.0949888946614167,0.031184706412577,-0.0949888946614167,-0.147600413879058,-0.0423773754437753
